"grupo","especie","familia","ordem","categoria","lista_anterior"
"Flora","Comanthera mucugensis","Eriocaulaceae",NA,"EN","nao"
"Flora","Comanthera pignalii","Eriocaulaceae",NA,"CR","nao"
"Flora","Leiothrix echinocephala","Eriocaulaceae",NA,"VU","nao"
"Flora","Paepalanthus argyrotrychus","Eriocaulaceae",NA,"CR","nao"
"Flora","Paepalanthus ater","Eriocaulaceae",NA,"CR","nao"
"Flora","Paepalanthus capixaba","Eriocaulaceae",NA,"CR","nao"
"Flora","Paepalanthus echinoides","Eriocaulaceae",NA,"EN","nao"
"Flora","Paepalanthus farinaceus","Eriocaulaceae",NA,"CR","nao"
"Flora","Paepalanthus flexuosus","Eriocaulaceae",NA,"CR","nao"
"Flora","Paepalanthus hydra","Eriocaulaceae",NA,"EN","nao"
"Flora","Paepalanthus longiciliatus","Eriocaulaceae",NA,"CR","nao"
"Flora","Paepalanthus macaheensis","Eriocaulaceae",NA,"EN","nao"
"Flora","Paepalanthus macer","Eriocaulaceae",NA,"CR","nao"
"Flora","Paepalanthus ovatus","Eriocaulaceae",NA,"EN","nao"
"Flora","Paepalanthus polygonus","Eriocaulaceae",NA,"EN","nao"
"Flora","Paepalanthus stellatus","Eriocaulaceae",NA,"VU","nao"
"Flora","Paepalanthus urbanianus","Eriocaulaceae",NA,"VU","nao"
"Flora","Paepalanthus velutiphyllus","Eriocaulaceae",NA,"EN","nao"
"Flora","Syngonanthus incurvifolius","Eriocaulaceae",NA,"CR","nao"
"Flora","Syngonanthus itambeensis","Eriocaulaceae",NA,"EN","nao"
"Flora","Syngonanthus laricifolius","Eriocaulaceae",NA,"VU","nao"
"Flora","Syngonanthus vittatus","Eriocaulaceae",NA,"EN","nao"
"Flora","Heisteria huberiana","Erythropalaceae",NA,"CR","nao"
"Flora","Erythroxylum ayrtonianum","Erythroxylaceae",NA,"CR","nao"
"Flora","Erythroxylum bezerrae","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum catharinense","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum cincinnatum","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum compressum","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum frangulifolium","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum leal-costae","Erythroxylaceae",NA,"CR","nao"
"Flora","Erythroxylum magnoliifolium","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum mattos-silvae","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum membranaceum","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum nelson-rosae","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum nitidum","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum nordestinum","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum occultum","Erythroxylaceae",NA,"CR","nao"
"Flora","Erythroxylum ovalifolium","Erythroxylaceae",NA,"VU","nao"
"Flora","Erythroxylum petrae-caballi","Erythroxylaceae",NA,"VU","nao"
"Flora","Erythroxylum schomburgkii","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum sobraleanum","Erythroxylaceae",NA,"CR","nao"
"Flora","Erythroxylum splendidum","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum substriatum","Erythroxylaceae",NA,"VU","nao"
"Flora","Erythroxylum tianguanum","Erythroxylaceae",NA,"CR","nao"
"Flora","Erythroxylum umbrosum","Erythroxylaceae",NA,"EN","nao"
"Flora","Erythroxylum vernicosum","Erythroxylaceae",NA,"EN","nao"
"Flora","Escallonia obtusissima","Escalloniaceae",NA,"VU","nao"
"Flora","Escallonia petrophila","Escalloniaceae",NA,"EN","nao"
"Flora","Actinostemon roseliae","Euphorbiaceae",NA,"EN","nao"
"Flora","Adenophaedra cearensis","Euphorbiaceae",NA,"CR","nao"
"Flora","Algernonia bahiensis","Euphorbiaceae",NA,"VU","nao"
"Flora","Algernonia brasiliensis","Euphorbiaceae",NA,"VU","nao"
"Flora","Algernonia dimitrii","Euphorbiaceae",NA,"EN","nao"
"Flora","Algernonia kuhlmannii","Euphorbiaceae",NA,"CR","nao"
"Flora","Astraea cincta","Euphorbiaceae",NA,"EN","nao"
"Flora","Bernardia crassifolia","Euphorbiaceae",NA,"EN","nao"
"Flora","Caperonia buettneriacea","Euphorbiaceae",NA,"VU","nao"
"Flora","Chiropetalum foliosum","Euphorbiaceae",NA,"EN","nao"
"Flora","Cnidoscolus hamosus","Euphorbiaceae",NA,"CR","nao"
"Flora","Cnidoscolus magni-gerdtii","Euphorbiaceae",NA,"CR","nao"
"Flora","Cnidoscolus rupestris","Euphorbiaceae",NA,"EN","nao"
"Flora","Croton campanulatus","Euphorbiaceae",NA,"EN","nao"
"Flora","Croton caryophyllus","Euphorbiaceae",NA,"EN","nao"
"Flora","Croton diasii","Euphorbiaceae",NA,"EN","nao"
"Flora","Croton hemiargyreus","Euphorbiaceae",NA,"EN","nao"
"Flora","Croton leptobotryus","Euphorbiaceae",NA,"VU","nao"
"Flora","Croton priscus","Euphorbiaceae",NA,"EN","nao"
"Flora","Croton sapiifolius","Euphorbiaceae",NA,"EN","nao"
"Flora","Croton thomasii","Euphorbiaceae",NA,"EN","nao"
"Flora","Dalechampia purpurata","Euphorbiaceae",NA,"EN","nao"
"Flora","Dalechampia riparia","Euphorbiaceae",NA,"CR","nao"
"Flora","Euphorbia appariciana","Euphorbiaceae",NA,"EN","nao"
"Flora","Euphorbia attastoma","Euphorbiaceae",NA,"EN","nao"
"Flora","Euphorbia crossadenia","Euphorbiaceae",NA,"EN","nao"
"Flora","Euphorbia gymnoclada","Euphorbiaceae",NA,"VU","nao"
"Flora","Euphorbia holochlorina","Euphorbiaceae",NA,"CR","nao"
"Flora","Euphorbia sabulicola","Euphorbiaceae",NA,"CR","nao"
"Flora","Glycydendron espiritosantense","Euphorbiaceae",NA,"VU","nao"
"Flora","Hevea camargoana","Euphorbiaceae",NA,"EN","nao"
"Flora","Manihot hahnii","Euphorbiaceae",NA,"EN","nao"
"Flora","Manihot longiracemosa","Euphorbiaceae",NA,"EN","nao"
"Flora","Manihot procumbens","Euphorbiaceae",NA,"VU","nao"
"Flora","Ophthalmoblapton macrophyllum","Euphorbiaceae",NA,"EN","nao"
"Flora","Ophthalmoblapton pedunculare","Euphorbiaceae",NA,"VU","nao"
"Flora","Sebastiania pteroclada","Euphorbiaceae",NA,"CR","nao"
"Flora","Stillingia loranthacea","Euphorbiaceae",NA,"EN","nao"
"Flora","Aeschynomene fructipendula","Fabaceae",NA,"EN","nao"
"Flora","Albizia burkartiana","Fabaceae",NA,"EN","nao"
"Flora","Albizia glabripetala","Fabaceae",NA,"EN","nao"
"Flora","Aldina heterophylla","Fabaceae",NA,"VU","nao"
"Flora","Amburana acreana","Fabaceae",NA,"VU","nao"
"Flora","Andira marauensis","Fabaceae",NA,"EN","nao"
"Flora","Apuleia leiocarpa","Fabaceae",NA,"VU","nao"
"Flora","Arachis villosa","Fabaceae",NA,"EN","nao"
"Flora","Arapatiella emarginata","Fabaceae",NA,"EN","nao"
"Flora","Bauhinia albicans","Fabaceae",NA,"EN","nao"
"Flora","Bauhinia glaziovii","Fabaceae",NA,"CR","nao"
"Flora","Bauhinia integerrima","Fabaceae",NA,"EN","nao"
"Flora","Bauhinia uberlandiana","Fabaceae",NA,"CR","nao"
"Flora","Calliandra carrascana","Fabaceae",NA,"EN","nao"
"Flora","Cassia rubriflora","Fabaceae",NA,"EN","nao"
"Flora","Centrolobium paraense","Fabaceae",NA,"EN","nao"
"Flora","Centrosema carajasense","Fabaceae",NA,"VU","nao"
"Flora","Chamaecrista amabilis","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista amorimii","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista anamariae","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista atroglandulosa","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista bracteolata","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista catolesensis","Fabaceae",NA,"VU","nao"
"Flora","Chamaecrista fodinarum","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista fulgida","Fabaceae",NA,"CR","nao"
"Flora","Chamaecrista lagotois","Fabaceae",NA,"CR","nao"
"Flora","Chamaecrista nuda","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista phyllostachya","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista stillifera","Fabaceae",NA,"VU","nao"
"Flora","Chamaecrista subpeltata","Fabaceae",NA,"EN","nao"
"Flora","Chamaecrista tephrosiifolia","Fabaceae",NA,"VU","nao"
"Flora","Chamaecrista ulmea","Fabaceae",NA,"CR","nao"
"Flora","Chamaecrista unijuga","Fabaceae",NA,"EN","nao"
"Flora","Copaifera majorina","Fabaceae",NA,"VU","nao"
"Flora","Coursetia vicioides","Fabaceae",NA,"EN","nao"
"Flora","Ctenodon bradei","Fabaceae",NA,"EN","nao"
"Flora","Ctenodon lacabuendianus","Fabaceae",NA,"EN","nao"
"Flora","Cynometra marleneae","Fabaceae",NA,"EN","nao"
"Flora","Dahlstedtia bahiana","Fabaceae",NA,"EN","nao"
"Flora","Dahlstedtia glaziovii","Fabaceae",NA,"EN","nao"
"Flora","Dahlstedtia grandiflora","Fabaceae",NA,"EN","nao"
"Flora","Dahlstedtia peckoltii","Fabaceae",NA,"EN","nao"
"Flora","Dalbergia ernest-ulei","Fabaceae",NA,"EN","nao"
"Flora","Dalbergia glaziovii","Fabaceae",NA,"EN","nao"
"Flora","Dalbergia nigra","Fabaceae",NA,"VU","nao"
"Flora","Deguelia hatschbachii","Fabaceae",NA,"VU","nao"
"Flora","Desmodium craspediferum","Fabaceae",NA,"EN","nao"
"Flora","Dialium rondoniense","Fabaceae",NA,"EN","nao"
"Flora","Dicymbe arenicola","Fabaceae",NA,"EN","nao"
"Flora","Dicymbe puncticulosa","Fabaceae",NA,"EN","nao"
"Flora","Dimorphandra exaltata","Fabaceae",NA,"EN","nao"
"Flora","Dimorphandra wilsonii","Fabaceae",NA,"EN","nao"
"Flora","Dinizia jueirana-facao","Fabaceae",NA,"CR","nao"
"Flora","Diplotropis rodriguesii","Fabaceae",NA,"VU","nao"
"Flora","Elizabetha speciosa","Fabaceae",NA,"VU","nao"
"Flora","Gleditsia amorphoides","Fabaceae",NA,"VU","nao"
"Flora","Grazielodendron rio-docensis","Fabaceae",NA,"EN","nao"
"Flora","Harleyodendron unifoliolatum","Fabaceae",NA,"EN","nao"
"Flora","Harpalyce lanata","Fabaceae",NA,"EN","nao"
"Flora","Harpalyce parvifolia","Fabaceae",NA,"EN","nao"
"Flora","Hymenaea parvifolia","Fabaceae",NA,"VU","nao"
"Flora","Hymenolobium excelsum","Fabaceae",NA,"VU","nao"
"Flora","Inga aptera","Fabaceae",NA,"EN","nao"
"Flora","Inga conchifolia","Fabaceae",NA,"EN","nao"
"Flora","Inga cordistipula","Fabaceae",NA,"VU","nao"
"Flora","Inga globularis","Fabaceae",NA,"EN","nao"
"Flora","Inga grazielae","Fabaceae",NA,"EN","nao"
"Flora","Inga maritima","Fabaceae",NA,"EN","nao"
"Flora","Inga mendoncaei","Fabaceae",NA,"EN","nao"
"Flora","Inga pedunculata","Fabaceae",NA,"EN","nao"
"Flora","Inga platyptera","Fabaceae",NA,"EN","nao"
"Flora","Inga pleiogyna","Fabaceae",NA,"EN","nao"
"Flora","Inga praegnans","Fabaceae",NA,"EN","nao"
"Flora","Inga suborbicularis","Fabaceae",NA,"EN","nao"
"Flora","Inga unica","Fabaceae",NA,"EN","nao"
"Flora","Jupunba barnebyana","Fabaceae",NA,"EN","nao"
"Flora","Lathyrus acutifolius","Fabaceae",NA,"CR","nao"
"Flora","Lathyrus paraguariensis","Fabaceae",NA,"VU","nao"
"Flora","Leptolobium araguaiense","Fabaceae",NA,"EN","nao"
"Flora","Leptolobium glaziovianum","Fabaceae",NA,"EN","nao"
"Flora","Leptolobium parvifolium","Fabaceae",NA,"EN","nao"
"Flora","Leptolobium tenuifolium","Fabaceae",NA,"EN","nao"
"Flora","Leucochloron foederale","Fabaceae",NA,"EN","nao"
"Flora","Leucochloron limae","Fabaceae",NA,"EN","nao"
"Flora","Leucochloron minarum","Fabaceae",NA,"EN","nao"
"Flora","Luetzelburgia amazonica","Fabaceae",NA,"EN","nao"
"Flora","Luetzelburgia harleyi","Fabaceae",NA,"CR","nao"
"Flora","Luetzelburgia neurocarpa","Fabaceae",NA,"CR","nao"
"Flora","Luetzelburgia trialata","Fabaceae",NA,"EN","nao"
"Flora","Lupinus coriaceus","Fabaceae",NA,"VU","nao"
"Flora","Lupinus decurrens","Fabaceae",NA,"EN","nao"
"Flora","Lupinus gibertianus","Fabaceae",NA,"CR","nao"
"Flora","Lupinus laevigatus","Fabaceae",NA,"EN","nao"
"Flora","Lupinus russellianus","Fabaceae",NA,"CR","nao"
"Flora","Machaerium androvillosum","Fabaceae",NA,"CR","nao"
"Flora","Machaerium firmum","Fabaceae",NA,"VU","nao"
"Flora","Machaerium legale","Fabaceae",NA,"CR","nao"
"Flora","Machaerium macaense","Fabaceae",NA,"EN","nao"
"Flora","Machaerium mucronulatum","Fabaceae",NA,"EN","nao"
"Flora","Machaerium obovatum","Fabaceae",NA,"VU","nao"
"Flora","Martiodendron fluminense","Fabaceae",NA,"EN","nao"
"Flora","Melanoxylon brauna","Fabaceae",NA,"VU","nao"
"Flora","Mimosa acroconica","Fabaceae",NA,"CR","nao"
"Flora","Mimosa adamantina","Fabaceae",NA,"EN","nao"
"Flora","Mimosa afranioi","Fabaceae",NA,"EN","nao"
"Flora","Mimosa balduinii","Fabaceae",NA,"EN","nao"
"Flora","Mimosa barretoi","Fabaceae",NA,"EN","nao"
"Flora","Mimosa bathyrrhena","Fabaceae",NA,"EN","nao"
"Flora","Mimosa bispiculata","Fabaceae",NA,"CR","nao"
"Flora","Mimosa bocainae","Fabaceae",NA,"CR","nao"
"Flora","Mimosa bombycina","Fabaceae",NA,"EN","nao"
"Flora","Mimosa bracteolaris","Fabaceae",NA,"VU","nao"
"Flora","Mimosa callidryas","Fabaceae",NA,"EN","nao"
"Flora","Mimosa catharinensis","Fabaceae",NA,"EN","nao"
"Flora","Mimosa chrysastra","Fabaceae",NA,"CR","nao"
"Flora","Mimosa decorticans","Fabaceae",NA,"EN","nao"
"Flora","Mimosa dominarum","Fabaceae",NA,"EN","nao"
"Flora","Mimosa emaensis","Fabaceae",NA,"VU","nao"
"Flora","Mimosa ernestii","Fabaceae",NA,"CR","nao"
"Flora","Mimosa glazioui","Fabaceae",NA,"CR","nao"
"Flora","Mimosa hatschbachii","Fabaceae",NA,"EN","nao"
"Flora","Mimosa heringeri","Fabaceae",NA,"EN","nao"
"Flora","Mimosa involucrata","Fabaceae",NA,"EN","nao"
"Flora","Mimosa itatiaiensis","Fabaceae",NA,"EN","nao"
"Flora","Mimosa kuhnisteroides","Fabaceae",NA,"EN","nao"
"Flora","Mimosa leprosa","Fabaceae",NA,"EN","nao"
"Flora","Mimosa lithoreas","Fabaceae",NA,"EN","nao"
"Flora","Mimosa macedoana","Fabaceae",NA,"EN","nao"
"Flora","Mimosa mensicola","Fabaceae",NA,"EN","nao"
"Flora","Mimosa montis-carasae","Fabaceae",NA,"EN","nao"
"Flora","Mimosa myuros","Fabaceae",NA,"EN","nao"
"Flora","Mimosa neonitens","Fabaceae",NA,"EN","nao"
"Flora","Mimosa osmarii","Fabaceae",NA,"VU","nao"
"Flora","Mimosa paucifolia","Fabaceae",NA,"VU","nao"
"Flora","Mimosa perplicata","Fabaceae",NA,"CR","nao"
"Flora","Mimosa psittacina","Fabaceae",NA,"EN","nao"
"Flora","Mimosa regina","Fabaceae",NA,"EN","nao"
"Flora","Mimosa rheiptera","Fabaceae",NA,"EN","nao"
"Flora","Mimosa sevilhae","Fabaceae",NA,"EN","nao"
"Flora","Mimosa skinneri var. carajarum","Fabaceae",NA,"CR","nao"
"Flora","Mimosa sobralii","Fabaceae",NA,"EN","nao"
"Flora","Mimosa strobiliflora","Fabaceae",NA,"CR","nao"
"Flora","Mimosa suburbana","Fabaceae",NA,"CR","nao"
"Flora","Mimosa thomista","Fabaceae",NA,"EN","nao"
"Flora","Mimosa uniceps","Fabaceae",NA,"EN","nao"
"Flora","Mimosa urticaria","Fabaceae",NA,"EN","nao"
"Flora","Moldenhawera blanchetiana","Fabaceae",NA,"VU","nao"
"Flora","Moldenhawera longipedicellata","Fabaceae",NA,"EN","nao"
"Flora","Moldenhawera luschnathiana","Fabaceae",NA,"VU","nao"
"Flora","Moldenhawera nutans","Fabaceae",NA,"EN","nao"
"Flora","Moldenhawera papillanthera","Fabaceae",NA,"VU","nao"
"Flora","Moldenhawera polysperma","Fabaceae",NA,"VU","nao"
"Flora","Muellera fernandesii","Fabaceae",NA,"VU","nao"
"Flora","Muellera filipes","Fabaceae",NA,"VU","nao"
"Flora","Muellera graciliflora","Fabaceae",NA,"CR","nao"
"Flora","Muellera grazielae","Fabaceae",NA,"EN","nao"
"Flora","Muellera laticifera","Fabaceae",NA,"EN","nao"
"Flora","Muellera nitens","Fabaceae",NA,"EN","nao"
"Flora","Muellera torrensis","Fabaceae",NA,"EN","nao"
"Flora","Muellera tozziana","Fabaceae",NA,"EN","nao"
"Flora","Muellera variabilis","Fabaceae",NA,"EN","nao"
"Flora","Muellera virgilioides","Fabaceae",NA,"VU","nao"
"Flora","Myrocarpus leprosus","Fabaceae",NA,"CR","nao"
"Flora","Neptunia pubescens","Fabaceae",NA,"VU","nao"
"Flora","Ormosia altimontana","Fabaceae",NA,"EN","nao"
"Flora","Ormosia lewisii","Fabaceae",NA,"EN","nao"
"Flora","Ormosia limae","Fabaceae",NA,"EN","nao"
"Flora","Ormosia minor","Fabaceae",NA,"VU","nao"
"Flora","Ormosia ruddiana","Fabaceae",NA,"EN","nao"
"Flora","Ormosia timboensis","Fabaceae",NA,"CR","nao"
"Flora","Paloue induta","Fabaceae",NA,"EN","nao"
"Flora","Paramachaerium krukovii","Fabaceae",NA,"CR","nao"
"Flora","Parapiptadenia ilheusana","Fabaceae",NA,"CR","nao"
"Flora","Parasenegalia miersii","Fabaceae",NA,"EN","nao"
"Flora","Parkia bahiae","Fabaceae",NA,"EN","nao"
"Flora","Paubrasilia echinata","Fabaceae",NA,"EN","nao"
"Flora","Peltogyne altissima","Fabaceae",NA,"EN","nao"
"Flora","Peltogyne chrysopis","Fabaceae",NA,"EN","nao"
"Flora","Peltogyne discolor","Fabaceae",NA,"VU","nao"
"Flora","Peltogyne excelsa","Fabaceae",NA,"VU","nao"
"Flora","Peltogyne gracilipes","Fabaceae",NA,"EN","nao"
"Flora","Peltogyne maranhensis","Fabaceae",NA,"VU","nao"
"Flora","Peltogyne mattosiana","Fabaceae",NA,"EN","nao"
"Flora","Peltogyne paradoxa","Fabaceae",NA,"VU","nao"
"Flora","Platymiscium speciosum","Fabaceae",NA,"EN","nao"
"Flora","Poecilanthe fluminensis","Fabaceae",NA,"VU","nao"
"Flora","Poecilanthe itapuana","Fabaceae",NA,"VU","nao"
"Flora","Pterocarpus monophyllus","Fabaceae",NA,"EN","nao"
"Flora","Pterodon apparicioi","Fabaceae",NA,"EN","nao"
"Flora","Sellocharis paradoxa","Fabaceae",NA,"VU","nao"
"Flora","Senegalia cearensis","Fabaceae",NA,"VU","nao"
"Flora","Senegalia mikanii","Fabaceae",NA,"EN","nao"
"Flora","Senegalia ricoae","Fabaceae",NA,"CR","nao"
"Flora","Senna formosa","Fabaceae",NA,"VU","nao"
"Flora","Staminodianthus rosae","Fabaceae",NA,"VU","nao"
"Flora","Swartzia alagoensis","Fabaceae",NA,"EN","nao"
"Flora","Swartzia alternifoliolata","Fabaceae",NA,"EN","nao"
"Flora","Swartzia arenophila","Fabaceae",NA,"EN","nao"
"Flora","Swartzia bahiensis","Fabaceae",NA,"VU","nao"
"Flora","Swartzia dipetala","Fabaceae",NA,"VU","nao"
"Flora","Swartzia discocarpa","Fabaceae",NA,"EN","nao"
"Flora","Swartzia euxylophora","Fabaceae",NA,"EN","nao"
"Flora","Swartzia glazioviana","Fabaceae",NA,"VU","nao"
"Flora","Swartzia hilaireana","Fabaceae",NA,"VU","nao"
"Flora","Swartzia ingens","Fabaceae",NA,"VU","nao"
"Flora","Swartzia krukovii","Fabaceae",NA,"EN","nao"
"Flora","Swartzia lamellata","Fabaceae",NA,"VU","nao"
"Flora","Swartzia lanata","Fabaceae",NA,"EN","nao"
"Flora","Swartzia linharensis","Fabaceae",NA,"EN","nao"
"Flora","Swartzia micrantha","Fabaceae",NA,"EN","nao"
"Flora","Swartzia pinheiroana","Fabaceae",NA,"EN","nao"
"Flora","Swartzia prolata","Fabaceae",NA,"EN","nao"
"Flora","Swartzia revoluta","Fabaceae",NA,"EN","nao"
"Flora","Swartzia riedelii","Fabaceae",NA,"VU","nao"
"Flora","Swartzia rugosa","Fabaceae",NA,"VU","nao"
"Flora","Swartzia submontana","Fabaceae",NA,"CR","nao"
"Flora","Swartzia thomasii","Fabaceae",NA,"EN","nao"
"Flora","Tabaroa caatingicola","Fabaceae",NA,"VU","nao"
"Flora","Tachigali acrensis","Fabaceae",NA,"CR","nao"
"Flora","Tachigali beaurepairei","Fabaceae",NA,"EN","nao"
"Flora","Tachigali candelabrum","Fabaceae",NA,"EN","nao"
"Flora","Tachigali denudata","Fabaceae",NA,"EN","nao"
"Flora","Tachigali duckei","Fabaceae",NA,"EN","nao"
"Flora","Tachigali prancei","Fabaceae",NA,"EN","nao"
"Flora","Tachigali spathulipetala","Fabaceae",NA,"EN","nao"
"Flora","Trischidium limae","Fabaceae",NA,"EN","nao"
"Flora","Vicia pampicola","Fabaceae",NA,"CR","nao"
"Flora","Vouacapoua americana","Fabaceae",NA,"EN","nao"
"Flora","Zollernia cowanii","Fabaceae",NA,"CR","nao"
"Flora","Zollernia glaziovii","Fabaceae",NA,"EN","nao"
"Flora","Zollernia magnifica","Fabaceae",NA,"EN","nao"
"Flora","Mostuea muricata","Gelsemiaceae",NA,"VU","nao"
"Flora","Aripuana cullmaniorum","Gentianaceae",NA,"EN","nao"
"Flora","Macrocarpaea atlantica","Gentianaceae",NA,"CR","nao"
"Flora","Macrocarpaea dolichophylla","Gentianaceae",NA,"CR","nao"
"Flora","Prepusa alata","Gentianaceae",NA,"CR","nao"
"Flora","Prepusa connata","Gentianaceae",NA,"CR","nao"
"Flora","Prepusa hookeriana","Gentianaceae",NA,"EN","nao"
"Flora","Prepusa viridiflora","Gentianaceae",NA,"EN","nao"
"Flora","Senaea coerulea","Gentianaceae",NA,"EN","nao"
"Flora","Senaea janeirensis","Gentianaceae",NA,"CR","nao"
"Flora","Zygostigma australe","Gentianaceae",NA,"EN","nao"
"Flora","Besleria fluminensis","Gesneriaceae",NA,"EN","nao"
"Flora","Besleria macahensis","Gesneriaceae",NA,"EN","nao"
"Flora","Besleria melancholica","Gesneriaceae",NA,"VU","nao"
"Flora","Codonanthe carnosa","Gesneriaceae",NA,"VU","nao"
"Flora","Codonanthe venosa","Gesneriaceae",NA,"VU","nao"
"Flora","Goyazia petraea","Gesneriaceae",NA,"EN","nao"
"Flora","Nematanthus monanthos","Gesneriaceae",NA,"EN","nao"
"Flora","Nematanthus pycnophyllus","Gesneriaceae",NA,"EN","nao"
"Flora","Nematanthus serpens","Gesneriaceae",NA,"EN","nao"
"Flora","Paliavana werdermannii","Gesneriaceae",NA,"VU","nao"
"Flora","Sinningia aghensis","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia araneosa","Gesneriaceae",NA,"VU","nao"
"Flora","Sinningia bulbosa","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia carangolensis","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia cardinalis","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia cochlearis","Gesneriaceae",NA,"CR","nao"
"Flora","Sinningia defoliata","Gesneriaceae",NA,"VU","nao"
"Flora","Sinningia gesneriifolia","Gesneriaceae",NA,"CR","nao"
"Flora","Sinningia glazioviana","Gesneriaceae",NA,"CR","nao"
"Flora","Sinningia guttata","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia harleyi","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia hatschbachii","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia helleri","Gesneriaceae",NA,"CR","nao"
"Flora","Sinningia hirsuta","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia iarae","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia insularis","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia kautskyi","Gesneriaceae",NA,"VU","nao"
"Flora","Sinningia lateritia","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia lindleyi","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia lineata","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia micans","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia muscicola","Gesneriaceae",NA,"CR","nao"
"Flora","Sinningia piresiana","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia pusilla","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia rupicola","Gesneriaceae",NA,"EN","nao"
"Flora","Sinningia striata","Gesneriaceae",NA,"VU","nao"
