"componente","grupo","familia","ordem","especie","categoria_portaria148","lista_anterior"
"Flora",NA,"Eriocaulaceae",NA,"Paepalanthus stellatus","VU","nao"
"Flora",NA,"Eriocaulaceae",NA,"Paepalanthus urbanianus","VU","nao"
"Flora",NA,"Eriocaulaceae",NA,"Paepalanthus velutiphyllus","EN","nao"
"Flora",NA,"Eriocaulaceae",NA,"Syngonanthus incurvifolius","CR","nao"
"Flora",NA,"Eriocaulaceae",NA,"Syngonanthus itambeensis","EN","sim"
"Flora",NA,"Eriocaulaceae",NA,"Syngonanthus laricifolius","VU","sim"
"Flora",NA,"Eriocaulaceae",NA,"Syngonanthus vittatus","EN","nao"
"Flora",NA,"Erythropalaceae",NA,"Heisteria huberiana","CR","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum ayrtonianum","CR","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum bezerrae","EN","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum catharinense","EN","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum cincinnatum","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum compressum","EN","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum frangulifolium","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum leal-costae","CR","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum magnoliifolium","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum mattos-silvae","EN","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum membranaceum","EN","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum nelson-rosae","EN","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum nitidum","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum nordestinum","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum occultum","CR","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum ovalifolium","VU","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum petrae-caballi","VU","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum schomburgkii","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum sobraleanum","CR","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum splendidum","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum substriatum","VU","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum tianguanum","CR","sim"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum umbrosum","EN","nao"
"Flora",NA,"Erythroxylaceae",NA,"Erythroxylum vernicosum","EN","nao"
"Flora",NA,"Escalloniaceae",NA,"Escallonia obtusissima","VU","sim"
"Flora",NA,"Escalloniaceae",NA,"Escallonia petrophila","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Actinostemon roseliae","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Adenophaedra cearensis","CR","sim"
"Flora",NA,"Euphorbiaceae",NA,"Algernonia bahiensis","VU","nao"
"Flora",NA,"Euphorbiaceae",NA,"Algernonia brasiliensis","VU","nao"
"Flora",NA,"Euphorbiaceae",NA,"Algernonia dimitrii","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Algernonia kuhlmannii","CR","sim"
"Flora",NA,"Euphorbiaceae",NA,"Astraea cincta","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Bernardia crassifolia","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Caperonia buettneriacea","VU","sim"
"Flora",NA,"Euphorbiaceae",NA,"Chiropetalum foliosum","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Cnidoscolus hamosus","CR","nao"
"Flora",NA,"Euphorbiaceae",NA,"Cnidoscolus magni-gerdtii","CR","nao"
"Flora",NA,"Euphorbiaceae",NA,"Cnidoscolus rupestris","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Croton campanulatus","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Croton caryophyllus","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Croton diasii","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Croton hemiargyreus","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Croton leptobotryus","VU","sim"
"Flora",NA,"Euphorbiaceae",NA,"Croton priscus","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Croton sapiifolius","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Croton thomasii","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Dalechampia purpurata","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Dalechampia riparia","CR","sim"
"Flora",NA,"Euphorbiaceae",NA,"Euphorbia appariciana","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Euphorbia attastoma","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Euphorbia crossadenia","EN","sim"
"Flora",NA,"Euphorbiaceae",NA,"Euphorbia gymnoclada","VU","sim"
"Flora",NA,"Euphorbiaceae",NA,"Euphorbia holochlorina","CR","sim"
"Flora",NA,"Euphorbiaceae",NA,"Euphorbia sabulicola","CR","nao"
"Flora",NA,"Euphorbiaceae",NA,"Glycydendron espiritosantense","VU","nao"
"Flora",NA,"Euphorbiaceae",NA,"Hevea camargoana","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Manihot hahnii","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Manihot longiracemosa","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Manihot procumbens","VU","sim"
"Flora",NA,"Euphorbiaceae",NA,"Ophthalmoblapton macrophyllum","EN","nao"
"Flora",NA,"Euphorbiaceae",NA,"Ophthalmoblapton pedunculare","VU","nao"
"Flora",NA,"Euphorbiaceae",NA,"Sebastiania pteroclada","CR","nao"
"Flora",NA,"Euphorbiaceae",NA,"Stillingia loranthacea","EN","nao"
"Flora",NA,"Fabaceae",NA,"Aeschynomene fructipendula","EN","sim"
"Flora",NA,"Fabaceae",NA,"Albizia burkartiana","EN","sim"
"Flora",NA,"Fabaceae",NA,"Albizia glabripetala","EN","sim"
"Flora",NA,"Fabaceae",NA,"Aldina heterophylla","VU","nao"
"Flora",NA,"Fabaceae",NA,"Amburana acreana","VU","sim"
"Flora",NA,"Fabaceae",NA,"Andira marauensis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Apuleia leiocarpa","VU","sim"
"Flora",NA,"Fabaceae",NA,"Arachis villosa","EN","sim"
"Flora",NA,"Fabaceae",NA,"Arapatiella emarginata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Bauhinia albicans","EN","nao"
"Flora",NA,"Fabaceae",NA,"Bauhinia glaziovii","CR","nao"
"Flora",NA,"Fabaceae",NA,"Bauhinia integerrima","EN","sim"
"Flora",NA,"Fabaceae",NA,"Bauhinia uberlandiana","CR","nao"
"Flora",NA,"Fabaceae",NA,"Calliandra carrascana","EN","sim"
"Flora",NA,"Fabaceae",NA,"Cassia rubriflora","EN","nao"
"Flora",NA,"Fabaceae",NA,"Centrolobium paraense","EN","sim"
"Flora",NA,"Fabaceae",NA,"Centrosema carajasense","VU","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista amabilis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Chamaecrista amorimii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Chamaecrista anamariae","EN","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista atroglandulosa","EN","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista bracteolata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Chamaecrista catolesensis","VU","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista fodinarum","EN","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista fulgida","CR","nao"
"Flora",NA,"Fabaceae",NA,"Chamaecrista lagotois","CR","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista nuda","EN","nao"
"Flora",NA,"Fabaceae",NA,"Chamaecrista phyllostachya","EN","nao"
"Flora",NA,"Fabaceae",NA,"Chamaecrista stillifera","VU","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista subpeltata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Chamaecrista tephrosiifolia","VU","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista ulmea","CR","sim"
"Flora",NA,"Fabaceae",NA,"Chamaecrista unijuga","EN","nao"
"Flora",NA,"Fabaceae",NA,"Copaifera majorina","VU","nao"
"Flora",NA,"Fabaceae",NA,"Coursetia vicioides","EN","nao"
"Flora",NA,"Fabaceae",NA,"Ctenodon bradei","EN","nao"
"Flora",NA,"Fabaceae",NA,"Ctenodon lacabuendianus","EN","sim"
"Flora",NA,"Fabaceae",NA,"Cynometra marleneae","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dahlstedtia bahiana","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dahlstedtia glaziovii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dahlstedtia grandiflora","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dahlstedtia peckoltii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dalbergia ernest-ulei","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dalbergia glaziovii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dalbergia nigra","VU","sim"
"Flora",NA,"Fabaceae",NA,"Deguelia hatschbachii","VU","nao"
"Flora",NA,"Fabaceae",NA,"Desmodium craspediferum","EN","sim"
"Flora",NA,"Fabaceae",NA,"Dialium rondoniense","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dicymbe arenicola","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dicymbe puncticulosa","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dimorphandra exaltata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Dimorphandra wilsonii","EN","sim"
"Flora",NA,"Fabaceae",NA,"Dinizia jueirana-facao","CR","nao"
"Flora",NA,"Fabaceae",NA,"Diplotropis rodriguesii","VU","nao"
"Flora",NA,"Fabaceae",NA,"Elizabetha speciosa","VU","nao"
"Flora",NA,"Fabaceae",NA,"Gleditsia amorphoides","VU","sim"
"Flora",NA,"Fabaceae",NA,"Grazielodendron rio-docensis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Harleyodendron unifoliolatum","EN","nao"
"Flora",NA,"Fabaceae",NA,"Harpalyce lanata","EN","sim"
"Flora",NA,"Fabaceae",NA,"Harpalyce parvifolia","EN","sim"
"Flora",NA,"Fabaceae",NA,"Hymenaea parvifolia","VU","sim"
"Flora",NA,"Fabaceae",NA,"Hymenolobium excelsum","VU","sim"
"Flora",NA,"Fabaceae",NA,"Inga aptera","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga conchifolia","EN","nao"
"Flora",NA,"Fabaceae",NA,"Inga cordistipula","VU","nao"
"Flora",NA,"Fabaceae",NA,"Inga globularis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Inga grazielae","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga maritima","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga mendoncaei","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga pedunculata","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga platyptera","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga pleiogyna","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga praegnans","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga suborbicularis","EN","sim"
"Flora",NA,"Fabaceae",NA,"Inga unica","EN","sim"
"Flora",NA,"Fabaceae",NA,"Jupunba barnebyana","EN","nao"
"Flora",NA,"Fabaceae",NA,"Lathyrus acutifolius","CR","sim"
"Flora",NA,"Fabaceae",NA,"Lathyrus paraguariensis","VU","sim"
"Flora",NA,"Fabaceae",NA,"Leptolobium araguaiense","EN","nao"
"Flora",NA,"Fabaceae",NA,"Leptolobium glaziovianum","EN","nao"
"Flora",NA,"Fabaceae",NA,"Leptolobium parvifolium","EN","nao"
"Flora",NA,"Fabaceae",NA,"Leptolobium tenuifolium","EN","nao"
"Flora",NA,"Fabaceae",NA,"Leucochloron foederale","EN","sim"
"Flora",NA,"Fabaceae",NA,"Leucochloron limae","EN","nao"
"Flora",NA,"Fabaceae",NA,"Leucochloron minarum","EN","sim"
"Flora",NA,"Fabaceae",NA,"Luetzelburgia amazonica","EN","nao"
"Flora",NA,"Fabaceae",NA,"Luetzelburgia harleyi","CR","nao"
"Flora",NA,"Fabaceae",NA,"Luetzelburgia neurocarpa","CR","nao"
"Flora",NA,"Fabaceae",NA,"Luetzelburgia trialata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Lupinus coriaceus","VU","sim"
"Flora",NA,"Fabaceae",NA,"Lupinus decurrens","EN","sim"
"Flora",NA,"Fabaceae",NA,"Lupinus gibertianus","CR","nao"
"Flora",NA,"Fabaceae",NA,"Lupinus laevigatus","EN","sim"
"Flora",NA,"Fabaceae",NA,"Lupinus russellianus","CR","nao"
"Flora",NA,"Fabaceae",NA,"Machaerium androvillosum","CR","nao"
"Flora",NA,"Fabaceae",NA,"Machaerium firmum","VU","nao"
"Flora",NA,"Fabaceae",NA,"Machaerium legale","CR","nao"
"Flora",NA,"Fabaceae",NA,"Machaerium macaense","EN","nao"
"Flora",NA,"Fabaceae",NA,"Machaerium mucronulatum","EN","nao"
"Flora",NA,"Fabaceae",NA,"Machaerium obovatum","VU","sim"
"Flora",NA,"Fabaceae",NA,"Martiodendron fluminense","EN","nao"
"Flora",NA,"Fabaceae",NA,"Melanoxylon brauna","VU","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa acroconica","CR","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa adamantina","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa afranioi","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa balduinii","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa barretoi","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa bathyrrhena","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa bispiculata","CR","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa bocainae","CR","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa bombycina","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa bracteolaris","VU","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa callidryas","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa catharinensis","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa chrysastra","CR","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa decorticans","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa dominarum","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa emaensis","VU","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa ernestii","CR","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa glazioui","CR","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa hatschbachii","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa heringeri","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa involucrata","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa itatiaiensis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa kuhnisteroides","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa leprosa","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa lithoreas","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa macedoana","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa mensicola","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa montis-carasae","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa myuros","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa neonitens","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa osmarii","VU","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa paucifolia","VU","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa perplicata","CR","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa psittacina","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa regina","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa rheiptera","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa sevilhae","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa skinneri var. carajarum","CR","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa sobralii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa strobiliflora","CR","nao"
"Flora",NA,"Fabaceae",NA,"Mimosa suburbana","CR","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa thomista","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa uniceps","EN","sim"
"Flora",NA,"Fabaceae",NA,"Mimosa urticaria","EN","sim"
"Flora",NA,"Fabaceae",NA,"Moldenhawera blanchetiana","VU","nao"
"Flora",NA,"Fabaceae",NA,"Moldenhawera longipedicellata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Moldenhawera luschnathiana","VU","nao"
"Flora",NA,"Fabaceae",NA,"Moldenhawera nutans","EN","nao"
"Flora",NA,"Fabaceae",NA,"Moldenhawera papillanthera","VU","sim"
"Flora",NA,"Fabaceae",NA,"Moldenhawera polysperma","VU","nao"
"Flora",NA,"Fabaceae",NA,"Muellera fernandesii","VU","nao"
"Flora",NA,"Fabaceae",NA,"Muellera filipes","VU","nao"
"Flora",NA,"Fabaceae",NA,"Muellera graciliflora","CR","nao"
"Flora",NA,"Fabaceae",NA,"Muellera grazielae","EN","nao"
"Flora",NA,"Fabaceae",NA,"Muellera laticifera","EN","nao"
"Flora",NA,"Fabaceae",NA,"Muellera nitens","EN","nao"
"Flora",NA,"Fabaceae",NA,"Muellera torrensis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Muellera tozziana","EN","nao"
"Flora",NA,"Fabaceae",NA,"Muellera variabilis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Muellera virgilioides","VU","nao"
"Flora",NA,"Fabaceae",NA,"Myrocarpus leprosus","CR","nao"
"Flora",NA,"Fabaceae",NA,"Neptunia pubescens","VU","sim"
"Flora",NA,"Fabaceae",NA,"Ormosia altimontana","EN","nao"
"Flora",NA,"Fabaceae",NA,"Ormosia lewisii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Ormosia limae","EN","nao"
"Flora",NA,"Fabaceae",NA,"Ormosia minor","VU","nao"
"Flora",NA,"Fabaceae",NA,"Ormosia ruddiana","EN","nao"
"Flora",NA,"Fabaceae",NA,"Ormosia timboensis","CR","nao"
"Flora",NA,"Fabaceae",NA,"Paloue induta","EN","nao"
"Flora",NA,"Fabaceae",NA,"Paramachaerium krukovii","CR","nao"
"Flora",NA,"Fabaceae",NA,"Parapiptadenia ilheusana","CR","nao"
"Flora",NA,"Fabaceae",NA,"Parasenegalia miersii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Parkia bahiae","EN","nao"
"Flora",NA,"Fabaceae",NA,"Paubrasilia echinata","EN","sim"
"Flora",NA,"Fabaceae",NA,"Peltogyne altissima","EN","nao"
"Flora",NA,"Fabaceae",NA,"Peltogyne chrysopis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Peltogyne discolor","VU","nao"
"Flora",NA,"Fabaceae",NA,"Peltogyne excelsa","VU","nao"
"Flora",NA,"Fabaceae",NA,"Peltogyne gracilipes","EN","nao"
"Flora",NA,"Fabaceae",NA,"Peltogyne maranhensis","VU","sim"
"Flora",NA,"Fabaceae",NA,"Peltogyne mattosiana","EN","nao"
"Flora",NA,"Fabaceae",NA,"Peltogyne paradoxa","VU","nao"
"Flora",NA,"Fabaceae",NA,"Platymiscium speciosum","EN","nao"
"Flora",NA,"Fabaceae",NA,"Poecilanthe fluminensis","VU","nao"
"Flora",NA,"Fabaceae",NA,"Poecilanthe itapuana","VU","nao"
"Flora",NA,"Fabaceae",NA,"Pterocarpus monophyllus","EN","nao"
"Flora",NA,"Fabaceae",NA,"Pterodon apparicioi","EN","nao"
"Flora",NA,"Fabaceae",NA,"Sellocharis paradoxa","VU","sim"
"Flora",NA,"Fabaceae",NA,"Senegalia cearensis","VU","nao"
"Flora",NA,"Fabaceae",NA,"Senegalia mikanii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Senegalia ricoae","CR","nao"
"Flora",NA,"Fabaceae",NA,"Senna formosa","VU","nao"
"Flora",NA,"Fabaceae",NA,"Staminodianthus rosae","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia alagoensis","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia alternifoliolata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia arenophila","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia bahiensis","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia dipetala","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia discocarpa","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia euxylophora","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia glazioviana","VU","sim"
"Flora",NA,"Fabaceae",NA,"Swartzia hilaireana","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia ingens","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia krukovii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia lamellata","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia lanata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia linharensis","EN","sim"
"Flora",NA,"Fabaceae",NA,"Swartzia micrantha","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia pinheiroana","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia prolata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia revoluta","EN","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia riedelii","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia rugosa","VU","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia submontana","CR","nao"
"Flora",NA,"Fabaceae",NA,"Swartzia thomasii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Tabaroa caatingicola","VU","nao"
"Flora",NA,"Fabaceae",NA,"Tachigali acrensis","CR","nao"
"Flora",NA,"Fabaceae",NA,"Tachigali beaurepairei","EN","sim"
"Flora",NA,"Fabaceae",NA,"Tachigali candelabrum","EN","nao"
"Flora",NA,"Fabaceae",NA,"Tachigali denudata","EN","nao"
"Flora",NA,"Fabaceae",NA,"Tachigali duckei","EN","nao"
"Flora",NA,"Fabaceae",NA,"Tachigali prancei","EN","nao"
"Flora",NA,"Fabaceae",NA,"Tachigali spathulipetala","EN","nao"
"Flora",NA,"Fabaceae",NA,"Trischidium limae","EN","nao"
"Flora",NA,"Fabaceae",NA,"Vicia pampicola","CR","sim"
"Flora",NA,"Fabaceae",NA,"Vouacapoua americana","EN","sim"
"Flora",NA,"Fabaceae",NA,"Zollernia cowanii","CR","nao"
"Flora",NA,"Fabaceae",NA,"Zollernia glaziovii","EN","nao"
"Flora",NA,"Fabaceae",NA,"Zollernia magnifica","EN","sim"
"Flora",NA,"Gelsemiaceae",NA,"Mostuea muricata","VU","sim"
"Flora",NA,"Gentianaceae",NA,"Aripuana cullmaniorum","EN","nao"
"Flora",NA,"Gentianaceae",NA,"Macrocarpaea atlantica","CR","nao"
"Flora",NA,"Gentianaceae",NA,"Macrocarpaea dolichophylla","CR","nao"
"Flora",NA,"Gentianaceae",NA,"Prepusa alata","CR","nao"
"Flora",NA,"Gentianaceae",NA,"Prepusa connata","CR","nao"
"Flora",NA,"Gentianaceae",NA,"Prepusa hookeriana","EN","sim"
"Flora",NA,"Gentianaceae",NA,"Prepusa viridiflora","EN","sim"
"Flora",NA,"Gentianaceae",NA,"Senaea coerulea","EN","sim"
"Flora",NA,"Gentianaceae",NA,"Senaea janeirensis","CR","sim"
"Flora",NA,"Gentianaceae",NA,"Zygostigma australe","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Besleria fluminensis","EN","nao"
"Flora",NA,"Gesneriaceae",NA,"Besleria macahensis","EN","nao"
"Flora",NA,"Gesneriaceae",NA,"Besleria melancholica","VU","nao"
"Flora",NA,"Gesneriaceae",NA,"Codonanthe carnosa","VU","sim"
"Flora",NA,"Gesneriaceae",NA,"Codonanthe venosa","VU","sim"
"Flora",NA,"Gesneriaceae",NA,"Goyazia petraea","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Nematanthus monanthos","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Nematanthus pycnophyllus","EN","nao"
"Flora",NA,"Gesneriaceae",NA,"Nematanthus serpens","EN","nao"
"Flora",NA,"Gesneriaceae",NA,"Paliavana werdermannii","VU","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia aghensis","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia araneosa","VU","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia bulbosa","EN","nao"
"Flora",NA,"Gesneriaceae",NA,"Sinningia carangolensis","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia cardinalis","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia cochlearis","CR","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia defoliata","VU","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia gesneriifolia","CR","nao"
"Flora",NA,"Gesneriaceae",NA,"Sinningia glazioviana","CR","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia guttata","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia harleyi","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia hatschbachii","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia helleri","CR","nao"
"Flora",NA,"Gesneriaceae",NA,"Sinningia hirsuta","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia iarae","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia insularis","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia kautskyi","VU","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia lateritia","EN","nao"
"Flora",NA,"Gesneriaceae",NA,"Sinningia lindleyi","EN","sim"
"Flora",NA,"Gesneriaceae",NA,"Sinningia lineata","EN","sim"
